Order ID,Order Date,Ship Date,Fulfilment,Customer Segment,Country,Region,State,City,Category,Sub-Category,Payment Mode,Order Status,Quantity,Discount,Sales (INR),Profit (INR),GST (INR)
IND-2023-0010684,2023-08-29,2023-09-05,Amazon,Small Business,India,West,Gujarat,Rajkot,Home & Kitchen,Furniture,Cash on Delivery,Returned,5,0.3,0.0,0.0,0.0
IND-2023-0002766,2023-08-29,2023-08-30,Amazon,Individual,India,East,Odisha,Rourkela,Electronics,Power Banks,UPI,Delivered,4,0.4,48069.59,-3948.77,8652.53
IND-2023-0008273,2023-08-29,2023-08-31,Amazon,Student,India,South,Kerala,Kozhikode,Clothing & Apparel,Kurta & Kurti,Cash on Delivery,Delivered,1,0.0,108.83,24.31,5.44
IND-2023-0003830,2023-08-29,2023-09-02,Merchant,Individual,India,West,Gujarat,Vadodara,Sports & Outdoors,Trekking Gear,Cash on Delivery,Delivered,4,0.3,4013.93,140.25,200.7
IND-2023-0005678,2023-08-29,2023-08-30,Merchant,Student,India,West,Maharashtra,Nashik,FMCG & Grocery,Personal Care,UPI,Delivered,4,0.15,2292.88,269.77,114.64
IND-2023-0003535,2023-08-29,2023-09-04,Amazon,Individual,India,East,Jharkhand,Bokaro,Electronics,Smart Watches,Net Banking,Delivered,2,0.0,59085.31,5521.74,10635.36
IND-2023-0010331,2023-08-29,2023-09-04,Merchant,Enterprise,India,East,Bihar,Patna,Electronics,Power Banks,Net Banking,Delivered,1,0.0,20756.47,1988.12,3736.16
IND-2023-0005936,2023-08-29,2023-08-31,Flipkart,Individual,India,North,Delhi,Karol Bagh,Books & Stationery,Fiction & Literature,Debit Card,Delivered,5,0.0,238.83,50.46,11.94
IND-2023-0002222,2023-08-29,2023-09-04,Amazon,Student,India,Central,Chhattisgarh,Durg,Electronics,Smartphones,Cash on Delivery,Cancelled,5,0.0,0.0,0.0,0.0
IND-2023-0004286,2023-08-29,2023-09-03,Amazon,Individual,India,East,Bihar,Gaya,Home & Kitchen,Storage & Organisation,UPI,Delivered,5,0.15,35075.04,2564.34,4209.0
IND-2023-0006646,2023-08-29,2023-08-30,Merchant,Individual,India,East,Odisha,Sambalpur,Clothing & Apparel,Men's T-Shirts,Cash on Delivery,Delivered,1,0.0,1703.52,340.9,85.18
IND-2023-0005743,2023-08-30,2023-08-31,Merchant,Individual,India,East,Jharkhand,Dhanbad,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,3,0.3,1910.9,215.42,95.55
IND-2023-0002210,2023-08-30,2023-09-06,Amazon,Enterprise,India,North,Rajasthan,Jodhpur,Clothing & Apparel,Kurta & Kurti,Credit Card,Returned,1,0.1,0.0,0.0,0.0
IND-2023-0010436,2023-08-30,2023-09-05,Meesho,Enterprise,India,North,Punjab,Chandigarh,Electronics,Earphones & Headphones,UPI,Delivered,2,0.1,31927.53,985.93,5746.96
IND-2023-0010288,2023-08-30,2023-09-02,Meesho,Enterprise,India,South,Telangana,Nizamabad,Electronics,Smart Watches,Cash on Delivery,Cancelled,3,0.5,0.0,0.0,0.0
IND-2023-0007500,2023-08-30,2023-09-03,Merchant,Student,India,North,Uttar Pradesh,Noida,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,5,0.1,9469.19,1885.29,473.46
IND-2023-0007381,2023-08-30,2023-08-31,Amazon,Individual,India,East,Bihar,Darbhanga,Electronics,Smart TVs,Debit Card,Delivered,2,0.2,79.63,-0.07,14.33
IND-2023-0003554,2023-08-30,2023-09-05,Flipkart,Individual,India,West,Goa,Vasco da Gama,Home & Kitchen,Bedsheets & Pillows,EMI,Delivered,5,0.15,210.04,14.02,25.2
IND-2023-0001338,2023-08-30,2023-09-06,Flipkart,Small Business,India,Central,Madhya Pradesh,Indore,Electronics,Laptops,Debit Card,Delivered,3,0.2,69849.65,-1090.04,12572.94
IND-2023-0002606,2023-08-30,2023-08-31,Flipkart,Student,India,West,Goa,Panaji,FMCG & Grocery,Health Supplements,UPI,Delivered,5,0.1,1826.16,248.4,91.31
IND-2023-0007057,2023-08-30,2023-09-06,Meesho,Enterprise,India,South,Telangana,Nizamabad,Electronics,Earphones & Headphones,Credit Card,Delivered,4,0.4,111.19,-7.09,20.01
IND-2023-0001319,2023-08-30,2023-08-31,Meesho,Individual,India,Central,Chhattisgarh,Raipur,Electronics,Power Banks,Net Banking,Shipped,1,0.15,35773.15,36.59,6439.17
IND-2023-0009080,2023-08-31,2023-09-03,Amazon,Student,India,South,Telangana,Nizamabad,Home & Kitchen,Bedsheets & Pillows,UPI,Delivered,1,0.2,43.52,2.07,5.22
IND-2023-0004798,2023-08-31,2023-09-05,Amazon,Individual,India,South,Tamil Nadu,Madurai,Books & Stationery,Children Books,Cash on Delivery,Delivered,3,0.0,2842.35,554.15,142.12
IND-2023-0009891,2023-08-31,2023-09-02,Meesho,Small Business,India,West,Goa,Margao,Home & Kitchen,Cleaning Supplies,UPI,Delivered,1,0.1,4577.55,444.18,549.31
IND-2023-0007292,2023-08-31,2023-09-01,Amazon,Small Business,India,West,Gujarat,Rajkot,Clothing & Apparel,Men's Ethnic Wear,Credit Card,Delivered,4,0.0,1901.55,384.39,95.08
IND-2023-0002387,2023-08-31,2023-09-07,Merchant,Individual,India,North,Punjab,Chandigarh,Home & Kitchen,Bedsheets & Pillows,Credit Card,Delivered,4,0.0,202.68,29.02,24.32
IND-2023-0007338,2023-08-31,2023-09-02,Merchant,Small Business,India,East,Bihar,Patna,Electronics,Power Banks,Cash on Delivery,Delivered,3,0.0,51607.39,3185.9,9289.33
IND-2023-0005225,2023-08-31,2023-09-06,Amazon,Individual,India,North,Punjab,Ludhiana,Home & Kitchen,Bedsheets & Pillows,Credit Card,Delivered,2,0.3,4909.49,101.25,589.14
IND-2023-0006935,2023-08-31,2023-09-02,Amazon,Individual,India,Central,Madhya Pradesh,Gwalior,Books & Stationery,Children Books,UPI,Delivered,4,0.0,3346.08,649.87,167.3
IND-2023-0009352,2023-08-31,2023-09-07,Merchant,Enterprise,India,West,Goa,Panaji,Electronics,Smart Watches,Cash on Delivery,Shipped,2,0.0,67895.61,4657.75,12221.21
IND-2023-0010888,2023-08-31,2023-09-05,Amazon,Enterprise,India,North,Uttar Pradesh,Kanpur,Books & Stationery,Art & Craft Supplies,Cash on Delivery,Shipped,5,0.1,2026.09,348.55,101.3
IND-2023-0005020,2023-08-31,2023-09-03,Meesho,Small Business,India,West,Maharashtra,Aurangabad,Clothing & Apparel,Sportswear,Debit Card,Cancelled,1,0.15,0.0,0.0,0.0
IND-2023-0009399,2023-08-31,2023-09-02,Merchant,Enterprise,India,North,Rajasthan,Ajmer,Home & Kitchen,Storage & Organisation,UPI,Delivered,5,0.0,7892.82,1198.61,947.14
IND-2023-0001225,2023-09-01,2023-09-06,Merchant,Individual,India,West,Goa,Margao,Books & Stationery,Children Books,Credit Card,Shipped,2,0.0,586.96,122.01,29.35
IND-2023-0006871,2023-09-01,2023-09-02,Amazon,Individual,India,South,Telangana,Hyderabad,Clothing & Apparel,Kids Clothing,Debit Card,Shipped,1,0.0,470.43,96.28,23.52
IND-2023-0004046,2023-09-01,2023-09-03,Merchant,Individual,India,South,Telangana,Karimnagar,Sports & Outdoors,Yoga & Fitness,Credit Card,Delivered,2,0.0,2104.35,297.61,105.22
IND-2023-0004654,2023-09-01,2023-09-06,Amazon,Small Business,India,West,Maharashtra,Pune,FMCG & Grocery,Pet Supplies,Debit Card,Delivered,5,0.1,4328.27,593.5,216.41
IND-2023-0009089,2023-09-01,2023-09-07,Flipkart,Individual,India,North,Rajasthan,Udaipur,Clothing & Apparel,Women's Western Wear,UPI,Shipped,4,0.4,2056.99,150.88,102.85
IND-2023-0006243,2023-09-01,2023-09-08,Amazon,Enterprise,India,North,Punjab,Patiala,Electronics,Power Banks,Cash on Delivery,Delivered,2,0.05,35406.57,2093.46,6373.18
IND-2023-0010110,2023-09-01,2023-09-06,Merchant,Small Business,India,West,Maharashtra,Nagpur,Clothing & Apparel,Men's T-Shirts,UPI,Delivered,3,0.3,1170.35,138.3,58.52
IND-2023-0001067,2023-09-01,2023-09-03,Amazon,Individual,India,South,Tamil Nadu,Coimbatore,Sports & Outdoors,Cycling Accessories,Cash on Delivery,Delivered,3,0.1,16867.16,1737.95,843.36
IND-2023-0001374,2023-09-01,2023-09-08,Merchant,Small Business,India,South,Tamil Nadu,Madurai,Electronics,Cameras,Cash on Delivery,Delivered,2,0.05,58514.82,3412.35,10532.67
IND-2023-0007594,2023-09-01,2023-09-03,Merchant,Individual,India,North,Rajasthan,Jaipur,Electronics,Laptops,Cash on Delivery,Delivered,1,0.15,47169.66,1195.22,8490.54
IND-2023-0006551,2023-09-04,2023-09-07,Flipkart,Individual,India,South,Kerala,Kochi,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,3,0.05,3872.82,732.08,193.64
IND-2023-0003716,2023-09-04,2023-09-08,Amazon,Individual,India,Central,Chhattisgarh,Raipur,Home & Kitchen,Kitchen Appliances,Credit Card,Delivered,4,0.0,14768.26,2321.81,1772.19
IND-2023-0008140,2023-09-04,2023-09-06,Merchant,Small Business,India,West,Gujarat,Surat,Home & Kitchen,Storage & Organisation,UPI,Delivered,3,0.3,8510.17,148.6,1021.22
IND-2023-0008376,2023-09-04,2023-09-10,Amazon,Enterprise,India,East,West Bengal,Howrah,Clothing & Apparel,Men's Ethnic Wear,Cash on Delivery,Delivered,2,0.05,2402.58,460.34,120.13
IND-2023-0001819,2023-09-04,2023-09-08,Meesho,Individual,India,West,Gujarat,Ahmedabad,Electronics,Tablets,UPI,Delivered,5,0.3,6747.37,-330.77,1214.53
IND-2023-0001143,2023-09-05,2023-09-07,Merchant,Small Business,India,North,Rajasthan,Kota,Clothing & Apparel,Women's Western Wear,UPI,Shipped,4,0.3,2849.92,279.43,142.5
IND-2023-0008960,2023-09-05,2023-09-11,Amazon,Enterprise,India,North,Uttar Pradesh,Kanpur,FMCG & Grocery,Pet Supplies,Cash on Delivery,Delivered,4,0.0,275.9,45.95,13.8
IND-2023-0004998,2023-09-05,2023-09-09,Flipkart,Student,India,East,Odisha,Rourkela,Electronics,Smart Watches,Debit Card,Delivered,2,0.5,14484.61,-1904.01,2607.23
IND-2023-0002560,2023-09-05,2023-09-06,Amazon,Individual,India,East,West Bengal,Durgapur,FMCG & Grocery,Personal Care,UPI,Returned,2,0.0,0.0,0.0,0.0
IND-2023-0007149,2023-09-05,2023-09-08,Meesho,Enterprise,India,Central,Chhattisgarh,Bilaspur,Clothing & Apparel,Kids Clothing,UPI,Cancelled,2,0.15,0.0,0.0,0.0
IND-2023-0005220,2023-09-05,2023-09-10,Meesho,Individual,India,South,Telangana,Warangal,Electronics,Cameras,UPI,Delivered,4,0.05,234966.82,13481.07,42294.03
IND-2023-0004351,2023-09-05,2023-09-10,Merchant,Individual,India,South,Kerala,Kozhikode,Electronics,Tablets,Debit Card,Shipped,5,0.4,116049.78,-11029.05,20888.96
IND-2023-0009916,2023-09-05,2023-09-12,Merchant,Student,India,North,Delhi,New Delhi,FMCG & Grocery,Pet Supplies,Debit Card,Delivered,1,0.0,512.69,83.5,25.63
IND-2023-0008940,2023-09-05,2023-09-08,Amazon,Individual,India,North,Rajasthan,Udaipur,Electronics,Tablets,Cash on Delivery,Delivered,3,0.0,42101.34,2738.99,7578.24
IND-2023-0009472,2023-09-05,2023-09-06,Merchant,Enterprise,India,North,Rajasthan,Ajmer,Clothing & Apparel,Men's Ethnic Wear,Credit Card,Delivered,5,0.2,5032.08,677.4,251.6
IND-2023-0006108,2023-09-06,2023-09-07,Meesho,Individual,India,Central,Chhattisgarh,Rajnandgaon,Books & Stationery,Notebooks & Diaries,Debit Card,Delivered,1,0.2,421.27,57.57,21.06
IND-2023-0004471,2023-09-06,2023-09-09,Amazon,Student,India,North,Uttar Pradesh,Varanasi,Electronics,Cameras,Credit Card,Delivered,2,0.15,22053.33,229.84,3969.6
IND-2023-0008415,2023-09-06,2023-09-08,Flipkart,Individual,India,West,Gujarat,Vadodara,Clothing & Apparel,Women's Sarees,Debit Card,Delivered,5,0.2,1126.92,172.77,56.35
IND-2023-0004273,2023-09-06,2023-09-07,Meesho,Individual,India,South,Tamil Nadu,Coimbatore,Books & Stationery,Competitive Exam Books,Debit Card,Delivered,2,0.0,616.42,113.0,30.82
IND-2023-0009911,2023-09-06,2023-09-12,Amazon,Individual,India,West,Maharashtra,Nagpur,Electronics,Smart Watches,Credit Card,Cancelled,3,0.15,0.0,0.0,0.0
IND-2023-0003187,2023-09-06,2023-09-13,Merchant,Individual,India,North,Punjab,Chandigarh,Sports & Outdoors,Cycling Accessories,UPI,Delivered,4,0.15,10650.82,926.68,532.54
IND-2023-0004375,2023-09-06,2023-09-10,Merchant,Individual,India,East,Odisha,Bhubaneswar,Electronics,Smartphones,Cash on Delivery,Delivered,4,0.4,9988.29,-789.97,1797.89
IND-2023-0010799,2023-09-07,2023-09-11,Merchant,Individual,India,East,West Bengal,Siliguri,Electronics,Smartphones,EMI,Delivered,2,0.4,13084.99,-1057.11,2355.3
IND-2023-0010289,2023-09-07,2023-09-12,Amazon,Student,India,South,Karnataka,Mangaluru,Clothing & Apparel,Women's Western Wear,UPI,Delivered,2,0.0,4239.81,898.6,211.99
IND-2023-0005500,2023-09-07,2023-09-09,Amazon,Individual,India,West,Maharashtra,Mumbai,Sports & Outdoors,Badminton Equipment,UPI,Delivered,4,0.0,11069.25,1597.87,553.46
IND-2023-0004770,2023-09-07,2023-09-08,Amazon,Enterprise,India,East,West Bengal,Siliguri,Clothing & Apparel,Women's Sarees,Debit Card,Delivered,2,0.4,1030.23,59.0,51.51
IND-2023-0007953,2023-09-07,2023-09-09,Amazon,Student,India,West,Goa,Panaji,Home & Kitchen,Storage & Organisation,UPI,Delivered,4,0.0,384.7,48.06,46.16
IND-2023-0006630,2023-09-07,2023-09-10,Amazon,Individual,India,East,Odisha,Cuttack,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,3,0.15,4552.47,643.95,227.62
IND-2023-0002677,2023-09-07,2023-09-11,Merchant,Individual,India,Central,Chhattisgarh,Bilaspur,Clothing & Apparel,Kids Clothing,Debit Card,Returned,2,0.0,0.0,0.0,0.0
IND-2023-0005080,2023-09-07,2023-09-12,Amazon,Enterprise,India,North,Uttar Pradesh,Noida,Home & Kitchen,Bedsheets & Pillows,Credit Card,Delivered,2,0.0,110.37,15.32,13.24
IND-2023-0010814,2023-09-08,2023-09-10,Amazon,Individual,India,South,Tamil Nadu,Coimbatore,Books & Stationery,Competitive Exam Books,Credit Card,Delivered,2,0.0,1990.42,404.08,99.52
IND-2023-0009948,2023-09-08,2023-09-14,Amazon,Enterprise,India,West,Goa,Vasco da Gama,Home & Kitchen,Storage & Organisation,Credit Card,Returned,1,0.0,0.0,0.0,0.0
IND-2023-0008750,2023-09-08,2023-09-15,Meesho,Student,India,West,Maharashtra,Aurangabad,Electronics,Earphones & Headphones,UPI,Delivered,5,0.3,33544.35,-996.45,6037.98
IND-2023-0009070,2023-09-08,2023-09-14,Merchant,Individual,India,South,Telangana,Hyderabad,Electronics,Laptops,Cash on Delivery,Delivered,2,0.5,49416.41,-6868.95,8894.95
IND-2023-0004700,2023-09-08,2023-09-14,Merchant,Enterprise,India,West,Goa,Vasco da Gama,Home & Kitchen,Cleaning Supplies,Debit Card,Delivered,1,0.0,53.9,6.85,6.47
IND-2023-0001914,2023-09-08,2023-09-10,Meesho,Enterprise,India,South,Tamil Nadu,Salem,Clothing & Apparel,Women's Sarees,Debit Card,Delivered,5,0.0,3077.32,674.46,153.87
IND-2023-0003496,2023-09-08,2023-09-09,Merchant,Individual,India,West,Maharashtra,Mumbai,Clothing & Apparel,Innerwear & Socks,UPI,Delivered,3,0.3,2360.31,236.2,118.02
IND-2023-0006220,2023-09-08,2023-09-13,Amazon,Individual,India,West,Goa,Margao,FMCG & Grocery,Personal Care,Credit Card,Delivered,4,0.2,378.86,31.51,18.94
IND-2023-0008120,2023-09-08,2023-09-14,Merchant,Small Business,India,Central,Madhya Pradesh,Gwalior,Books & Stationery,Notebooks & Diaries,UPI,Delivered,3,0.05,2432.2,406.76,121.61
IND-2023-0009219,2023-09-08,2023-09-12,Merchant,Small Business,India,Central,Chhattisgarh,Durg,Electronics,Tablets,UPI,Delivered,2,0.0,101744.16,7157.66,18313.95
IND-2023-0010274,2023-09-08,2023-09-13,Amazon,Individual,India,West,Gujarat,Ahmedabad,Electronics,Power Banks,Credit Card,Delivered,2,0.2,89439.96,863.21,16099.19
IND-2023-0009362,2023-09-11,2023-09-15,Meesho,Individual,India,South,Tamil Nadu,Chennai,FMCG & Grocery,Personal Care,Credit Card,Shipped,2,0.0,518.09,100.12,25.9
IND-2023-0006048,2023-09-11,2023-09-18,Amazon,Small Business,India,West,Goa,Panaji,Clothing & Apparel,Women's Sarees,UPI,Delivered,2,0.0,3665.86,803.45,183.29
IND-2023-0006433,2023-09-11,2023-09-14,Meesho,Enterprise,India,West,Goa,Margao,Electronics,Smart TVs,EMI,Shipped,1,0.15,23651.92,461.84,4257.35
IND-2023-0008858,2023-09-11,2023-09-12,Flipkart,Small Business,India,West,Maharashtra,Aurangabad,Home & Kitchen,Bedsheets & Pillows,Credit Card,Shipped,3,0.0,2707.83,373.21,324.94
IND-2023-0002905,2023-09-11,2023-09-15,Amazon,Small Business,India,South,Karnataka,Belagavi,Electronics,Cameras,Credit Card,Delivered,4,0.0,5947.54,437.42,1070.56
IND-2023-0001975,2023-09-11,2023-09-12,Meesho,Individual,India,North,Delhi,New Delhi,FMCG & Grocery,Personal Care,UPI,Delivered,5,0.0,2044.23,405.57,102.21
IND-2023-0008714,2023-09-11,2023-09-17,Amazon,Student,India,West,Maharashtra,Aurangabad,Electronics,Tablets,UPI,Delivered,4,0.05,174682.08,12884.1,31442.77
IND-2023-0003328,2023-09-11,2023-09-17,Amazon,Individual,India,South,Telangana,Warangal,Electronics,Laptops,Debit Card,Delivered,1,0.2,3665.78,26.8,659.84
IND-2023-0001105,2023-09-11,2023-09-18,Amazon,Individual,India,West,Maharashtra,Nashik,Electronics,Earphones & Headphones,Debit Card,Delivered,1,0.5,14684.91,-1748.98,2643.28
IND-2023-0005435,2023-09-11,2023-09-15,Amazon,Individual,India,East,West Bengal,Howrah,FMCG & Grocery,Health Supplements,UPI,Delivered,2,0.15,162.02,17.95,8.1
IND-2023-0006709,2023-09-11,2023-09-14,Amazon,Individual,India,South,Telangana,Warangal,Electronics,Laptops,Net Banking,Delivered,2,0.15,105.42,3.25,18.98
IND-2023-0003881,2023-09-11,2023-09-13,Amazon,Enterprise,India,Central,Chhattisgarh,Bilaspur,Clothing & Apparel,Men's T-Shirts,Cash on Delivery,Delivered,5,0.0,2626.16,542.08,131.31
IND-2023-0008155,2023-09-11,2023-09-13,Merchant,Small Business,India,South,Tamil Nadu,Coimbatore,Clothing & Apparel,Women's Western Wear,UPI,Delivered,3,0.0,1489.27,317.91,74.46
IND-2023-0003307,2023-09-11,2023-09-12,Meesho,Small Business,India,North,Delhi,New Delhi,Electronics,Smart Watches,Debit Card,Delivered,3,0.0,70221.29,4254.67,12639.83
IND-2023-0009598,2023-09-12,2023-09-16,Amazon,Individual,India,North,Rajasthan,Ajmer,Home & Kitchen,Home Decor,Credit Card,Delivered,3,0.0,165.81,24.78,19.9
IND-2023-0006416,2023-09-12,2023-09-16,Amazon,Enterprise,India,West,Maharashtra,Aurangabad,Electronics,Cameras,Cash on Delivery,Shipped,5,0.05,190719.26,11363.53,34329.47
IND-2023-0008984,2023-09-12,2023-09-18,Flipkart,Small Business,India,North,Rajasthan,Jodhpur,Books & Stationery,Fiction & Literature,Credit Card,Delivered,1,0.1,395.08,63.33,19.75
IND-2023-0006351,2023-09-12,2023-09-15,Merchant,Enterprise,India,South,Tamil Nadu,Tiruchirappalli,FMCG & Grocery,Pet Supplies,UPI,Delivered,4,0.15,183.43,23.59,9.17
IND-2023-0002495,2023-09-12,2023-09-17,Meesho,Individual,India,East,Odisha,Berhampur,FMCG & Grocery,Packaged Foods,UPI,Delivered,4,0.0,814.91,151.53,40.75
IND-2023-0005105,2023-09-12,2023-09-17,Meesho,Individual,India,West,Maharashtra,Nashik,Electronics,Earphones & Headphones,UPI,Returned,4,0.3,0.0,0.0,0.0
IND-2023-0010631,2023-09-12,2023-09-16,Meesho,Individual,India,East,Odisha,Cuttack,Home & Kitchen,Kitchen Appliances,UPI,Shipped,4,0.15,8528.04,799.75,1023.36
IND-2023-0007128,2023-09-12,2023-09-15,Amazon,Individual,India,South,Telangana,Hyderabad,FMCG & Grocery,Health Supplements,UPI,Delivered,5,0.0,2811.26,530.47,140.56
IND-2023-0007207,2023-09-13,2023-09-18,Amazon,Individual,India,Central,Madhya Pradesh,Gwalior,Clothing & Apparel,Women's Sarees,Debit Card,Delivered,3,0.2,2173.41,311.35,108.67
IND-2023-0003391,2023-09-13,2023-09-14,Meesho,Individual,India,North,Rajasthan,Kota,Clothing & Apparel,Women's Sarees,Net Banking,Delivered,5,0.0,1999.73,425.21,99.99
IND-2023-0007475,2023-09-13,2023-09-17,Merchant,Individual,India,Central,Madhya Pradesh,Bhopal,Sports & Outdoors,Yoga & Fitness,Cash on Delivery,Delivered,4,0.2,10652.09,929.5,532.6
IND-2023-0009140,2023-09-13,2023-09-14,Merchant,Individual,India,South,Tamil Nadu,Coimbatore,Clothing & Apparel,Sportswear,Debit Card,Delivered,1,0.3,42.78,4.67,2.14
IND-2023-0006659,2023-09-14,2023-09-15,Merchant,Enterprise,India,South,Kerala,Kochi,Home & Kitchen,Kitchen Appliances,UPI,Delivered,2,0.05,99.87,11.99,11.98
IND-2023-0007339,2023-09-14,2023-09-15,Amazon,Individual,India,Central,Chhattisgarh,Raipur,Home & Kitchen,Bedsheets & Pillows,UPI,Delivered,1,0.0,54.41,8.21,6.53
IND-2023-0008044,2023-09-14,2023-09-16,Amazon,Enterprise,India,Central,Madhya Pradesh,Ujjain,FMCG & Grocery,Pet Supplies,UPI,Delivered,5,0.0,732.83,143.62,36.64
IND-2023-0006230,2023-09-14,2023-09-21,Meesho,Small Business,India,West,Maharashtra,Pune,Books & Stationery,Competitive Exam Books,UPI,Delivered,4,0.05,2841.26,567.86,142.06
IND-2023-0010649,2023-09-14,2023-09-17,Flipkart,Individual,India,North,Rajasthan,Kota,Electronics,Laptops,UPI,Delivered,4,0.2,85696.43,323.38,15425.36
IND-2023-0005550,2023-09-14,2023-09-17,Meesho,Individual,India,North,Rajasthan,Kota,Electronics,Laptops,Credit Card,Delivered,3,0.1,24050.16,692.83,4329.03
IND-2023-0005943,2023-09-14,2023-09-21,Merchant,Individual,India,North,Rajasthan,Jodhpur,Electronics,Smartphones,Credit Card,Delivered,4,0.1,26332.69,944.61,4739.88
IND-2023-0009487,2023-09-14,2023-09-21,Merchant,Individual,India,West,Gujarat,Ahmedabad,Sports & Outdoors,Cycling Accessories,Cash on Delivery,Delivered,4,0.0,252.03,43.83,12.6
IND-2023-0002889,2023-09-14,2023-09-20,Meesho,Enterprise,India,North,Delhi,New Delhi,Electronics,Power Banks,Cash on Delivery,Delivered,3,0.0,173.19,13.47,31.17
IND-2023-0001889,2023-09-14,2023-09-15,Amazon,Individual,India,North,Uttar Pradesh,Lucknow,Electronics,Smartphones,Debit Card,Shipped,4,0.15,181900.02,3740.18,32742.0
IND-2023-0002226,2023-09-14,2023-09-15,Meesho,Individual,India,Central,Chhattisgarh,Rajnandgaon,Home & Kitchen,Bedsheets & Pillows,Credit Card,Delivered,4,0.2,20683.3,1371.88,2482.0
IND-2023-0002091,2023-09-15,2023-09-21,Merchant,Individual,India,West,Goa,Margao,Home & Kitchen,Cookware,Credit Card,Cancelled,4,0.15,0.0,0.0,0.0
IND-2023-0001684,2023-09-15,2023-09-21,Amazon,Small Business,India,North,Punjab,Jalandhar,Clothing & Apparel,Men's Ethnic Wear,Credit Card,Delivered,1,0.2,338.38,42.38,16.92
IND-2023-0003055,2023-09-15,2023-09-22,Meesho,Individual,India,North,Rajasthan,Ajmer,FMCG & Grocery,Baby Products,UPI,Delivered,4,0.0,3687.4,705.38,184.37
IND-2023-0005236,2023-09-15,2023-09-17,Amazon,Individual,India,West,Maharashtra,Pune,Clothing & Apparel,Sportswear,Cash on Delivery,Shipped,1,0.0,665.63,147.29,33.28
IND-2023-0005991,2023-09-15,2023-09-17,Amazon,Individual,India,West,Goa,Margao,Books & Stationery,Fiction & Literature,UPI,Delivered,3,0.3,1130.98,94.14,56.55
IND-2023-0005808,2023-09-15,2023-09-21,Amazon,Individual,India,North,Delhi,New Delhi,FMCG & Grocery,Personal Care,Credit Card,Shipped,4,0.05,244.4,42.8,12.22
IND-2023-0005072,2023-09-15,2023-09-20,Amazon,Student,India,South,Kerala,Thrissur,Electronics,Smart TVs,Net Banking,Delivered,5,0.05,74630.92,4631.85,13433.57
IND-2023-0006811,2023-09-15,2023-09-16,Merchant,Individual,India,South,Kerala,Kozhikode,Home & Kitchen,Cleaning Supplies,UPI,Delivered,1,0.0,62.61,8.97,7.51
IND-2023-0010051,2023-09-15,2023-09-18,Merchant,Individual,India,North,Rajasthan,Kota,Sports & Outdoors,Cycling Accessories,UPI,Delivered,1,0.2,3256.22,286.4,162.81
IND-2023-0008807,2023-09-15,2023-09-22,Amazon,Enterprise,India,North,Uttar Pradesh,Lucknow,Electronics,Smartphones,UPI,Delivered,1,0.0,31630.36,2832.52,5693.46
IND-2023-0009622,2023-09-18,2023-09-23,Amazon,Small Business,India,South,Tamil Nadu,Chennai,Clothing & Apparel,Men's Ethnic Wear,Cash on Delivery,Delivered,5,0.3,6688.25,647.78,334.41
IND-2023-0002507,2023-09-18,2023-09-21,Amazon,Student,India,West,Gujarat,Surat,Electronics,Tablets,EMI,Delivered,5,0.3,102518.3,-2264.52,18453.29
IND-2023-0008311,2023-09-18,2023-09-24,Amazon,Student,India,North,Uttar Pradesh,Lucknow,Electronics,Earphones & Headphones,Credit Card,Delivered,5,0.1,49887.58,1369.3,8979.76
IND-2023-0006841,2023-09-18,2023-09-22,Merchant,Enterprise,India,West,Maharashtra,Nagpur,Clothing & Apparel,Women's Western Wear,Net Banking,Delivered,2,0.0,1370.01,315.39,68.5
IND-2023-0003553,2023-09-18,2023-09-23,Amazon,Individual,India,North,Uttar Pradesh,Lucknow,FMCG & Grocery,Pet Supplies,Cash on Delivery,Delivered,4,0.1,1687.59,237.47,84.38
IND-2023-0010694,2023-09-18,2023-09-21,Merchant,Individual,India,South,Telangana,Hyderabad,Books & Stationery,Competitive Exam Books,UPI,Delivered,5,0.1,2823.15,407.55,141.16
IND-2023-0001109,2023-09-18,2023-09-22,Merchant,Individual,India,North,Uttar Pradesh,Kanpur,Clothing & Apparel,Women's Western Wear,Debit Card,Delivered,5,0.15,5044.45,906.24,252.22
IND-2023-0004236,2023-09-18,2023-09-24,Amazon,Small Business,India,South,Karnataka,Belagavi,Home & Kitchen,Furniture,Debit Card,Delivered,1,0.0,5496.93,684.94,659.63
IND-2023-0004110,2023-09-19,2023-09-24,Amazon,Individual,India,Central,Madhya Pradesh,Ujjain,Electronics,Earphones & Headphones,Debit Card,Delivered,3,0.1,70799.75,4205.47,12743.96
IND-2023-0008944,2023-09-19,2023-09-20,Amazon,Student,India,Central,Madhya Pradesh,Indore,Clothing & Apparel,Women's Western Wear,UPI,Delivered,5,0.05,4984.98,931.33,249.25
IND-2023-0006598,2023-09-19,2023-09-24,Amazon,Individual,India,West,Goa,Margao,Clothing & Apparel,Kids Clothing,Cash on Delivery,Delivered,4,0.4,1913.73,91.93,95.69
IND-2023-0007044,2023-09-19,2023-09-25,Merchant,Small Business,India,South,Kerala,Kollam,FMCG & Grocery,Health Supplements,Cash on Delivery,Returned,2,0.0,0.0,0.0,0.0
